time,Power_kW,HR,pres_mbar,rain_mm/h,solarRad_W/m2,temp_C,windGust_m/s,windSpeed_m/s,Holiday,Weekday,Hour,Month,Power -1,rain_day
2017-02-24 18:00:00,144.649185,69.98583333333333,1018.4166666666666,0.0,7.909833333333332,12.008333333333333,7.50575,6.230083333333333,0,4,18,2,158.977978,
2017-02-24 19:00:00,108.357209,72.40833333333333,1018.8333333333334,0.0,0.9854166666666666,11.580833333333333,8.6775,7.2485,0,4,19,2,144.649185,
2017-02-24 20:00:00,84.147409,73.83333333333333,1019.0,0.0,1.01075,11.388333333333334,6.981750000000001,5.703833333333333,0,4,20,2,108.357209,
2017-02-24 21:00:00,57.808545,73.58333333333333,1019.5,0.0,0.9925,11.313333333333333,6.52025,5.412416666666666,0,4,21,2,84.147409,
2017-02-24 22:00:00,48.396876,74.20833333333333,1020.0,0.0,1.0709166666666667,11.258333333333333,5.849083333333333,4.986083333333333,0,4,22,2,57.808545,
2017-02-24 23:00:00,46.1076515,74.98333333333333,1020.0,0.0,0.8354166666666667,11.110833333333334,4.025166666666666,3.312416666666667,0,4,23,2,48.396876,
2017-02-25 00:00:00,44.6970155,74.41666666666667,1020.0,0.0,0.8978333333333333,11.078333333333331,2.9770833333333333,2.4269166666666666,0,5,0,2,46.1076515,
2017-02-25 01:00:00,43.925492,75.95,1020.0,0.0,0.8561666666666667,10.9925,2.9561666666666664,2.5035000000000003,0,5,1,2,44.6970155,
2017-02-25 02:00:00,44.0699205,78.7,1020.0,0.0,0.9093333333333334,10.870833333333332,3.752833333333333,3.122083333333333,0,5,2,2,43.925492,
2017-02-25 03:00:00,44.1022585,79.97500000000001,1020.0,0.0,0.89075,10.825,4.591333333333334,3.8523333333333336,0,5,3,2,44.0699205,
2017-02-25 04:00:00,44.2726885,79.80833333333334,1020.0,0.0,1.1309166666666666,11.133333333333333,4.654083333333333,3.9814166666666666,0,5,4,2,44.1022585,
2017-02-25 05:00:00,44.125638,79.16666666666667,1020.0833333333334,0.0,0.7245833333333334,11.226666666666668,4.50725,3.68825,0,5,5,2,44.2726885,
2017-02-25 06:00:00,44.5475615,80.25384615384615,1020.8461538461538,0.0,1.0332307692307692,11.26307692307692,4.006,3.369,0,5,6,2,44.125638,
2017-02-25 07:00:00,48.5758275,80.60833333333333,1021.3333333333334,0.0,28.00958333333333,11.385833333333332,3.2705,2.83025,0,5,7,2,44.5475615,
2017-02-25 08:00:00,49.9222245,78.69166666666666,1022.0,0.0,66.35916666666667,11.855833333333337,3.124,2.5229166666666667,0,5,8,2,48.5758275,
2017-02-25 09:00:00,50.01028,77.58333333333333,1022.25,0.0,105.675,12.335,2.5995833333333334,2.0405,0,5,9,2,49.9222245,
2017-02-25 10:00:00,50.19382,72.23166666666667,1023.0,0.0,232.85833333333332,13.246666666666668,2.662583333333333,1.9515,0,5,10,2,50.01028,
2017-02-25 11:00:00,51.097973,73.24166666666666,1023.0,0.0,190.1916666666667,13.361666666666666,1.9078333333333333,1.2140833333333332,0,5,11,2,50.19382,
2017-02-25 12:00:00,50.881221,69.19333333333333,1022.5833333333334,0.0,276.0083333333333,14.099166666666669,1.195,0.7268333333333333,0,5,12,2,51.097973,
2017-02-25 13:00:00,50.7184385,62.85,1022.0,0.0,229.5583333333333,14.7475,1.6351666666666669,0.926,0,5,13,2,50.881221,
2017-02-25 14:00:00,50.781585,64.57916666666667,1022.0,0.0,196.8,14.1425,3.45875,2.685083333333333,0,5,14,2,50.7184385,
2017-02-25 15:00:00,50.65704,65.59916666666668,1022.0,0.0,189.3,13.451666666666666,5.953666666666667,4.91275,0,5,15,2,50.781585,
2017-02-25 16:00:00,51.8611935,67.04666666666667,1022.0,0.0,112.0525,13.195,6.121083333333334,5.141583333333333,0,5,16,2,50.65704,
2017-02-25 17:00:00,52.524778,71.26,1023.0,0.0,31.996666666666663,12.540833333333332,5.409,4.44625,0,5,17,2,51.8611935,
2017-02-25 18:00:00,53.666659,71.94166666666666,1023.0,0.0,2.33275,12.045833333333334,5.0735,4.150916666666666,0,5,18,2,52.524778,
2017-02-25 19:00:00,55.0355615,71.94166666666668,1023.9166666666666,0.0,0.9439166666666666,11.735,5.178166666666667,4.259416666666667,0,5,19,2,53.666659,
2017-02-25 20:00:00,54.7851605,70.3125,1024.0,0.0,0.93225,11.415833333333332,5.53475,4.656083333333333,0,5,20,2,55.0355615,
2017-02-25 21:00:00,48.409549,70.2175,1024.3333333333333,0.0,0.771,11.081666666666663,4.863916666666667,4.021833333333333,0,5,21,2,54.7851605,
2017-02-25 22:00:00,47.4374425,70.33333333333333,1025.0,0.0,0.90925,10.850833333333334,5.010583333333334,4.12825,0,5,22,2,48.409549,
2017-02-25 23:00:00,47.8403565,70.575,1025.0,0.0,0.7154166666666667,10.501666666666669,5.157416666666667,4.4655,0,5,23,2,47.4374425,
2017-02-26 00:00:00,47.230086,70.99166666666666,1025.0,0.0,0.9368333333333334,10.244166666666668,4.5075,3.77725,0,6,0,2,47.8403565,
2017-02-26 01:00:00,44.8040805,71.94166666666666,1024.9166666666667,0.0,0.8816666666666667,9.959166666666668,3.5850833333333334,3.0258333333333334,0,6,1,2,47.230086,
2017-02-26 02:00:00,43.6158775,70.32833333333333,1024.0,0.0,0.8539166666666667,9.836666666666666,3.4800833333333334,2.55425,0,6,2,2,44.8040805,
2017-02-26 03:00:00,43.342097,69.68166666666666,1024.0,0.0,0.8492500000000001,9.85,3.5430833333333336,2.8319166666666664,0,6,3,2,43.6158775,
2017-02-26 04:00:00,43.85295,69.63833333333334,1024.0,0.0,0.5584166666666667,9.909166666666666,3.920416666666666,2.9455000000000005,0,6,4,2,43.342097,
2017-02-26 05:00:00,43.6495265,69.80666666666667,1024.0,0.0,0.87925,10.0425,3.6689166666666666,3.0101666666666667,0,6,5,2,43.85295,
2017-02-26 06:00:00,43.7010925,70.29916666666666,1024.0,0.0,0.71775,10.165,1.90775,1.4134166666666663,0,6,6,2,43.6495265,
2017-02-26 07:00:00,47.614646,70.64999999999999,1024.3333333333333,0.0,9.608916666666667,10.323333333333332,1.9706666666666663,1.4624166666666667,0,6,7,2,43.7010925,
2017-02-26 08:00:00,47.1931595,71.31666666666666,1025.0,0.0,49.66666666666666,10.571666666666667,3.438416666666667,2.708,0,6,8,2,47.614646,
2017-02-26 09:00:00,47.998332,71.54166666666667,1025.0,0.0,115.53333333333336,10.9875,2.767333333333333,2.180333333333333,0,6,9,2,47.1931595,
2017-02-26 10:00:00,47.5912665,68.36749999999999,1025.0,0.0,256.26666666666665,12.084166666666668,1.530333333333333,0.975,0,6,10,2,47.998332,
2017-02-26 11:00:00,48.165266,63.3225,1025.0,0.0,335.625,13.169166666666667,2.327083333333333,1.5216666666666667,0,6,11,2,47.5912665,
2017-02-26 12:00:00,48.3127535,60.00666666666667,1024.0833333333333,0.0,497.9,14.04,2.9771666666666667,2.149083333333333,0,6,12,2,48.165266,
2017-02-26 13:00:00,48.3389735,62.24166666666667,1023.0833333333334,0.0,332.9,13.7825,5.345916666666667,4.287416666666666,0,6,13,2,48.3127535,
2017-02-26 14:00:00,48.6728415,68.0,1023.0,0.0,215.76666666666665,12.895,5.974666666666667,4.858666666666667,0,6,14,2,48.3389735,
2017-02-26 15:00:00,50.697244,70.2325,1023.0,0.0,141.0,12.98,5.0735,4.006,0,6,15,2,48.6728415,
2017-02-26 16:00:00,52.13847,71.375,1022.25,0.0,92.1125,13.085,5.24125,4.359083333333333,0,6,16,2,50.697244,
2017-02-26 17:00:00,52.3759795,69.43916666666667,1022.0,0.0,23.7975,13.451666666666666,4.339833333333334,3.557,0,6,17,2,52.13847,
2017-02-26 18:00:00,52.2081715,68.365,1023.0,0.0,5.087166666666667,13.281666666666666,5.031333333333333,4.163250000000001,0,6,18,2,52.3759795,
